,loc_id,latitude,longitude,subnational1_code,entry_technique,sub_id,obs_id,month,day,year,proj_period_id,species_code,how_many,valid,reviewed,day1_am,day1_pm,day2_am,day2_pm,effort_hrs_atleast,snow_dep_atleast,data_entry_method
50057,L12701066,42.3732152,-71.2176922,US-MA,/GOOGLE_MAP/ZOOM:20,S83337902,OBS1094139864,3,13,2021,PFW_2021,blujay,2,1,0,1,0,0,1,1.001,0.0,PFW Mobile App v1.1.17
50088,L4068018,38.0157078,-85.1666701,US-KY,/GOOGLE_MAP/ZOOM:17,S77181266,OBS1024603481,12,5,2020,PFW_2021,blujay,3,1,0,1,1,1,1,1.001,0.0,PFW Web 4.1.4
50110,L2831386,44.6663,-63.61299,CA-NS,POSTCODE LAT/LONG LOOKUP,S85463283,OBS1120209546,2,2,2021,PFW_2021,blujay,1,1,0,1,1,1,1,4.001,5.0,PFW Web 4.1.4
50126,L12723279,42.7546835,-84.6547973,US-MI,/GOOGLE_MAP/ZOOM:15,S78202301,OBS1038730570,12,28,2020,PFW_2021,blujay,1,1,0,1,0,1,0,0.001,0.0,PFW Mobile App v1.1.17
50172,L473534,29.5779535,-95.1469616,US-TX,ESRI_WEBSERVICE_STREET,S77229000,OBS1025257058,12,5,2020,PFW_2021,blujay,2,1,0,1,1,1,1,1.001,0.0,PFW Web 4.1.4
50218,L12881784,42.8449864,-89.5281319,US-WI,/GOOGLE_MAP/ZOOM:15,S79701655,OBS1057102174,1,22,2021,PFW_2021,blujay,5,1,0,1,0,0,1,1.001,5.0,PFW Mobile App v1.1.17
50224,L12767786,43.4866453,-80.5639511,CA-ON,/GOOGLE_MAP/ZOOM:18,S82941223,OBS1089576660,3,6,2021,PFW_2021,blujay,1,1,0,1,0,1,0,4.001,5.0,PFW Web 4.1.4
50244,L12516313,43.1823371,-83.3244323,US-MI,/GOOGLE_MAP/ZOOM:15,S87116183,OBS1142156577,4,10,2021,PFW_2021,blujay,1,1,0,1,1,1,1,4.001,0.0,PFW Mobile App v1.1.17
50247,L8179078,42.4561726,-75.0525159,US-NY,/GOOGLE_MAP/ZOOM:18,S83994458,OBS1102107110,3,22,2021,PFW_2021,blujay,1,1,0,1,1,1,1,1.001,0.0,PFW Web 4.1.4
50254,L20122,48.9861034,-80.9953308,CA-ON,POSTCODE LAT/LONG LOOKUP,S79065919,OBS1049303386,1,9,2021,PFW_2021,blujay,4,1,0,1,1,1,1,4.001,15.001,PFW Mobile App v1.1.17
50257,L8109839,40.089843,-82.480931,US-OH,/GOOGLE_MAP/ZOOM:15,S76555497,OBS1015876778,11,21,2020,PFW_2021,blujay,4,1,0,1,1,1,1,1.001,0.0,PFW Mobile App v1.1.17
50323,L8273157,44.6871722,-68.5915303,US-ME,/GOOGLE_MAP/ZOOM:18,S79670937,OBS1056781100,1,2,2021,PFW_2021,blujay,4,1,0,1,1,1,1,1.001,5.0,PFW Web 4.1.4
50327,L13537501,41.8380994,-75.11123,US-NY,/GOOGLE_MAP/ZOOM:15,S81541236,OBS1074725293,2,15,2021,PFW_2021,blujay,5,1,0,1,0,1,0,0.001,5.0,PFW Mobile App v1.1.17
50336,L10117551,42.6480731,-73.8342102,US-NY,/GOOGLE_MAP/ZOOM:15,S83212634,OBS1092687928,3,9,2021,PFW_2021,blujay,1,1,0,1,1,1,1,1.001,0.0,PFW Web 4.1.4
50346,L1017952,44.8992087,-76.2547198,CA-ON,STATE/GOOGLE_MAP/ZOOM:13,S84037843,OBS1102613127,3,23,2021,PFW_2021,blujay,2,1,0,1,1,1,0,4.001,0.001,PFW Web 4.1.4
50376,L138776,32.6884733,-97.1850586,US-TX,POSTCODE LAT/LONG LOOKUP,S77114522,OBS1023662439,11,18,2020,PFW_2021,blujay,3,1,0,1,0,1,0,1.001,,PFW Web 4.1.4
50386,L76915,41.0400485,-76.3413046,US-PA,applet_mo2applet_1.0,S85217711,OBS1117112129,12,26,2020,PFW_2021,blujay,2,1,0,1,1,1,1,8.001,0.001,PFW Web 4.1.4
50418,L12760859,37.1331476,-93.2332048,US-MO,/GOOGLE_MAP/ZOOM:15,S76444707,OBS1014362920,11,14,2020,PFW_2021,blujay,1,1,0,1,0,1,0,0.001,0.0,PFW Web 4.1.4
50429,L12711316,38.9661377,-94.6922695,US-KS,/GOOGLE_MAP/ZOOM:14,S81742022,OBS1076063864,2,1,2021,PFW_2021,blujay,2,1,0,1,1,1,1,1.001,0.0,PFW Mobile App v1.1.17
50445,L2067834,41.6510315,-72.6103134,US-CT,,S80109434,OBS1062174159,1,30,2021,PFW_2021,blujay,7,1,0,1,1,1,1,0.001,,PFW Mobile App v1.1.17
50452,L77269,39.2163593,-84.5746128,US-OH,topozone,S86589991,OBS1135054140,4,24,2021,PFW_2021,blujay,2,1,0,1,0,1,1,1.001,0.0,PFW Web 4.1.4
50455,L72327,46.0919838,-89.7062016,US-WI,POSTCODE LAT/LONG LOOKUP,S85001695,OBS1114311274,4,5,2021,PFW_2021,blujay,1,1,0,1,1,1,1,1.001,0.0,PFW Web 4.1.4
50464,L13086336,42.7448458,-83.0781222,US-MI,/GOOGLE_MAP/ZOOM:17,S81572431,OBS1074864127,2,15,2021,PFW_2021,blujay,6,1,0,1,1,0,0,4.001,15.001,PFW Web 4.1.4
50575,L42073,35.8175435,-86.1916602,US-TN,POSTCODE LAT/LONG LOOKUP,S85918762,OBS1126231808,4,17,2021,PFW_2021,blujay,6,1,0,1,1,1,1,4.001,0.0,PFW Web 4.1.4
50594,L491699,44.3963207,-74.1597319,US-NY,ESRI_WEBSERVICE_STREET/GOOGLE_MAP/ZOOM:2,S77606174,OBS1030565630,12,16,2020,PFW_2021,blujay,1,1,0,1,1,1,1,1.001,0.001,PFW Web 4.1.4
50658,L19197,45.449598,-73.8017267,CA-QC,POSTCODE LAT/LONG LOOKUP,S81194082,OBS1072616756,2,13,2021,PFW_2021,blujay,1,1,0,1,1,1,1,0.001,,PFW Mobile App v1.1.17
50744,L12709766,33.7838823,-84.282251,US-GA,/GOOGLE_MAP/ZOOM:15,S82067267,OBS1079460459,2,21,2021,PFW_2021,blujay,3,1,0,1,0,0,0,1.001,0.0,PFW Mobile App v1.1.17
50751,L5228416,41.8839,-72.590691,US-CT,/GOOGLE_MAP/ZOOM:15,S84114197,OBS1103616511,1,25,2021,PFW_2021,blujay,6,1,0,1,0,1,1,1.001,0.001,PFW Web 4.1.4
50771,L12729922,37.6152061,-77.59412,US-VA,/GOOGLE_MAP/ZOOM:15,S85410685,OBS1120139263,4,12,2021,PFW_2021,blujay,1,1,0,0,1,0,1,0.001,0.0,PFW Mobile App v1.1.17
50773,L7182593,40.6662922,-73.9842585,US-NY,/GOOGLE_MAP/ZOOM:15,S83530260,OBS1096418920,2,22,2021,PFW_2021,blujay,2,1,0,1,1,1,1,4.001,0.001,PFW Web 4.1.4
50792,L273580,39.4122002,-77.3087311,US-MD,GREATDATA_POSTCODE/GOOGLE_MAP/ZOOM:0,S78091750,OBS1037308443,12,26,2020,PFW_2021,blujay,2,1,0,1,1,1,1,4.001,0.0,PFW Web 4.1.4
50796,L2066248,42.3632469,-75.3106155,US-NY,,S82260612,OBS1081688174,2,22,2021,PFW_2021,blujay,1,1,0,1,1,1,1,0.001,15.001,PFW Web 4.1.4
50844,L25848,42.3887582,-72.4030888,US-MA,POSTCODE LAT/LONG LOOKUP,S82143479,OBS1080316844,2,20,2021,PFW_2021,blujay,6,1,0,1,1,1,1,4.001,15.001,PFW Web 4.1.4
50865,L13465868,44.5849734,-75.7015085,CA-ON,/GOOGLE_MAP/ZOOM:17,S80747226,OBS1069602181,2,8,2021,PFW_2021,blujay,3,1,0,1,1,1,1,4.001,5.0,PFW Web 4.1.4
50886,L597404,43.86278,-79.45645,CA-ON,POSTCODE LAT/LONG LOOKUP,S85311560,OBS1118278426,4,9,2021,PFW_2021,blujay,2,1,0,1,1,1,1,0.001,0.0,PFW Web 4.1.4
50901,L98357,39.9546,-79.80133,US-PA,POSTCODE LAT/LONG LOOKUP,S80318647,OBS1064602508,1,9,2021,PFW_2021,blujay,4,1,0,1,1,1,1,8.001,0.0,PFW Web 4.1.4
50949,L3284529,32.7522085,-97.6913077,US-TX,/GOOGLE_MAP/ZOOM:16,S88982206,OBS1167233634,1,9,2021,PFW_2021,blujay,1,1,0,1,0,1,0,0.001,0.0,PFW Web 4.1.4
50995,L12727543,44.9890444,-93.6244717,US-MN,/GOOGLE_MAP/ZOOM:18,S81160147,OBS1072325065,12,26,2020,PFW_2021,blujay,1,1,0,1,1,1,1,1.001,15.001,PFW Web 4.1.4
51015,L2067784,42.9862848,-73.7730217,US-NY,,S81258445,OBS1072822197,2,12,2021,PFW_2021,blujay,6,1,0,1,1,1,1,4.001,5.0,PFW Web 4.1.4
51036,L13301568,50.4970352,-104.6604937,CA-SK,/GOOGLE_MAP/ZOOM:15,S82445031,OBS1083828194,2,27,2021,PFW_2021,blujay,1,1,0,0,0,1,1,0.001,5.0,PFW Mobile App v1.1.17
51065,L12579890,43.4625162,-76.4942503,US-NY,/GOOGLE_MAP/ZOOM:20,S77724733,OBS1032266784,12,20,2020,PFW_2021,blujay,2,1,0,1,1,1,1,1.001,0.001,PFW Mobile App v1.1.17
51082,L1805537,33.8875353,-78.5209179,US-NC,,S78499279,OBS1042296500,12,26,2020,PFW_2021,blujay,1,1,0,0,1,0,1,0.001,0.0,PFW Web 4.1.4
51096,L1806053,43.5436956,-80.5049372,CA-ON,/GOOGLE_MAP/ZOOM:2,S80603300,OBS1067945890,2,5,2021,PFW_2021,blujay,9,1,0,1,1,1,1,1.001,5.0,PFW Web 4.1.4
51097,L2421061,32.3574882,-86.2064981,US-AL,/GOOGLE_MAP/ZOOM:12,S78174096,OBS1038315829,11,29,2020,PFW_2021,blujay,2,1,0,1,1,1,1,1.001,0.0,PFW Web 4.1.4
51098,L39677,40.5467763,-74.5053291,US-NJ,POSTCODE LAT/LONG LOOKUP,S82570290,OBS1085275901,2,27,2021,PFW_2021,blujay,2,1,0,1,0,1,0,0.001,5.0,PFW Web 4.1.4
51130,L169807,39.0830834,-84.3890771,US-OH,PointMaker1.0_2,S80246988,OBS1063781862,1,23,2021,PFW_2021,blujay,4,1,0,1,1,1,1,1.001,0.0,PFW Web 4.1.4
51136,L12762511,45.0783415,-93.4243631,US-MN,/GOOGLE_MAP/ZOOM:15,S77554172,OBS1029870237,12,15,2020,PFW_2021,blujay,1,1,0,0,1,1,0,1.001,0.0,PFW Web 4.1.4
51190,L23231,41.33165,-81.93386,US-OH,POSTCODE LAT/LONG LOOKUP,S79651881,OBS1056536671,12,24,2020,PFW_2021,blujay,2,1,0,1,1,1,1,0.001,15.001,PFW Web 4.1.4
51195,L12762240,39.8064859,-105.2138783,US-CO,/GOOGLE_MAP/ZOOM:18,S85070681,OBS1115189320,4,1,2021,PFW_2021,blujay,2,1,0,0,1,0,1,1.001,0.001,PFW Web 4.1.4
51278,L464024,43.2032989,-79.2283344,CA-ON,ESRI_WEBSERVICE_STREET/GOOGLE_MAP/ZOOM:0,S83643343,OBS1097804983,2,27,2021,PFW_2021,blujay,2,1,0,1,1,1,1,0.001,0.001,PFW Web 4.1.4
51347,L168098,33.5578384,-85.021431,US-GA,PointMaker1.0_2,S86240168,OBS1130465214,4,4,2021,PFW_2021,blujay,2,1,0,1,1,1,1,1.001,0.0,PFW Web 4.1.4
51363,L7015557,42.6016517,-71.367755,US-MA,/GOOGLE_MAP/ZOOM:15,S77912357,OBS1034968835,11,21,2020,PFW_2021,blujay,4,1,0,1,1,1,1,1.001,0.0,PFW Web 4.1.4
51372,L26580,42.5084078,-74.9753155,US-NY,POSTCODE LAT/LONG LOOKUP,S80382612,OBS1065382316,1,23,2021,PFW_2021,blujay,17,1,0,1,1,1,0,1.001,5.0,PFW Web 4.1.4
51379,L1018873,40.4197449,-75.3836775,US-PA,GREATDATA_POSTCODE/GOOGLE_MAP/ZOOM:1,S80604962,OBS1067954925,2,5,2021,PFW_2021,blujay,2,1,0,1,0,1,1,1.001,15.001,PFW Web 4.1.4
51384,L161540,45.0869752,-64.622612,CA-NS,POSTCODE LAT/LONG LOOKUP,S79198681,OBS1050968326,12,28,2020,PFW_2021,blujay,12,1,0,1,1,1,1,1.001,0.0,PFW Web 4.1.4
51388,L358219,33.971558,-84.233942,US-GA,ESRI_WEBSERVICE_STREET,S78207498,OBS1038789565,12,26,2020,PFW_2021,blujay,2,1,0,1,1,1,1,1.001,0.0,PFW Web 4.1.4
51393,L12735352,43.0209073,-73.7710622,US-NY,/GOOGLE_MAP/ZOOM:15,S77130485,OBS1023931707,12,6,2020,PFW_2021,blujay,2,1,0,1,0,1,0,4.001,0.0,PFW Mobile App v1.1.17
51405,L12743151,40.7168061,-73.3570486,US-NY,/GOOGLE_MAP/ZOOM:18,S82233235,OBS1081335799,2,22,2021,PFW_2021,blujay,1,1,0,1,1,1,1,1.001,5.0,PFW Web 4.1.4
51408,L6603269,45.7707859,-82.1051216,CA-ON,/GOOGLE_MAP/ZOOM:15,S79927152,OBS1059887405,1,17,2021,PFW_2021,blujay,18,1,0,1,1,1,1,1.001,5.0,PFW Web 4.1.4
51433,L671020,42.795053,-86.131905,US-MI,ESRI_WEBSERVICE_STREET,S86899107,OBS1139231761,3,13,2021,PFW_2021,blujay,1,1,0,1,1,1,1,1.001,0.0,PFW Web 4.1.4
51435,L19868,49.769735,-92.794776,CA-ON,POSTCODE LAT/LONG LOOKUP,S84161864,OBS1104188458,11,15,2020,PFW_2021,blujay,2,1,0,1,1,1,1,4.001,5.0,PFW Web 4.1.4
51447,L13244010,40.455029,-80.2072833,US-PA,/GOOGLE_MAP/ZOOM:15,S80014938,OBS1061008140,1,26,2021,PFW_2021,blujay,2,1,0,1,1,1,1,1.001,0.0,PFW Web 4.1.4
51464,L1105863,39.5999374,-105.1052246,US-CO,ESRI_WEBSERVICE_STREET,S76351848,OBS1013080058,11,15,2020,PFW_2021,blujay,5,1,0,1,1,1,1,4.001,0.0,PFW Web 4.0.4
51481,L12843279,43.6379488,-80.0452667,CA-ON,/GOOGLE_MAP/ZOOM:15,S79000630,OBS1048577651,1,10,2021,PFW_2021,blujay,1,1,0,1,1,1,1,1.001,0.001,PFW Web 4.1.4
51483,L1307068,35.7204069,-83.9845723,US-TN,ESRI_WEBSERVICE_STREET/GOOGLE_MAP/ZOOM:-2,S79183622,OBS1050810654,12,24,2020,PFW_2021,blujay,2,1,0,1,0,1,0,1.001,5.0,PFW Web 4.1.4
51491,L2428771,44.4893553,-68.2337239,US-ME,/GOOGLE_MAP/ZOOM:15,S77835790,OBS1033855473,12,16,2020,PFW_2021,blujay,3,1,0,1,1,1,1,1.001,5.0,PFW Web 4.1.4
51510,L12736239,50.0232026,-96.7950225,CA-MB,/GOOGLE_MAP/ZOOM:16,S79855331,OBS1058942118,1,23,2021,PFW_2021,blujay,4,1,0,1,1,1,1,0.001,15.001,PFW Web 4.1.4
51523,L10128413,41.3256701,-72.916965,US-CT,/GOOGLE_MAP/ZOOM:15,S76479446,OBS1014884753,11,21,2020,PFW_2021,blujay,2,1,0,1,1,1,1,1.001,0.0,PFW Mobile App v1.1.17
51524,L167290,43.7968369,-75.4194183,US-NY,PointMaker1.0_2,S79164923,OBS1050600782,1,11,2021,PFW_2021,blujay,3,1,0,1,1,1,1,4.001,5.0,PFW Web 4.1.4
51526,L8255739,40.0553365,-83.0143798,US-OH,/GOOGLE_MAP/ZOOM:15,S82655930,OBS1086254416,2,27,2021,PFW_2021,blujay,1,1,0,1,0,0,1,1.001,0.0,PFW Web 4.1.4
51554,L12645440,41.1950122,-73.2331896,US-CT,/GOOGLE_MAP/ZOOM:15,S83185146,OBS1092369457,3,10,2021,PFW_2021,blujay,2,1,0,0,0,1,0,0.001,0.0,PFW Web 4.1.4
51599,L2410224,42.4470452,-72.4211669,US-MA,/GOOGLE_MAP/ZOOM:15,S84283365,OBS1105716839,11,28,2020,PFW_2021,blujay,1,1,0,1,1,1,0,0.001,0.0,PFW Web 4.1.4
51611,L1031194,44.4169002,-79.6657598,CA-ON,GREATDATA_POSTCODE/GOOGLE_MAP/ZOOM:0,S77288912,OBS1026146313,12,6,2020,PFW_2021,blujay,2,1,0,1,1,1,1,1.001,0.001,PFW Web 4.1.4
51624,L5232680,39.797484,-105.185722,US-CO,/GOOGLE_MAP/ZOOM:15,S85244463,OBS1117372598,12,12,2020,PFW_2021,blujay,3,1,0,1,0,1,1,1.001,5.0,PFW Web 4.1.4
51638,L131999,38.4490852,-90.0691795,US-IL,PointMaker1.0_2,S78377823,OBS1045705129,1,1,2021,PFW_2021,blujay,5,1,0,1,1,1,1,1.001,0.001,PFW Web 4.1.4
51639,L8113009,41.7809452,-72.4997654,US-CT,/GOOGLE_MAP/ZOOM:15,S79033957,OBS1048871161,1,4,2021,PFW_2021,blujay,2,1,0,1,0,1,0,1.001,0.0,PFW Web 4.1.4
51653,L5151410,37.4218379,-77.662056,US-VA,/GOOGLE_MAP/ZOOM:18,S86358788,OBS1131974034,4,13,2021,PFW_2021,blujay,2,1,0,1,1,1,1,1.001,0.0,PFW Web 4.1.4
51654,L10196732,38.6066448,-90.301751,US-MO,/GOOGLE_MAP/ZOOM:18,S76602417,OBS1016536540,11,22,2020,PFW_2021,blujay,3,1,0,0,0,1,0,1.001,0.0,PFW Mobile App v1.1.17
51691,L12868842,43.8910888,-78.9163828,CA-ON,/GOOGLE_MAP/ZOOM:15,S84844157,OBS1112558532,4,3,2021,PFW_2021,blujay,4,1,0,1,1,1,1,4.001,0.0,PFW Web 4.1.4
51704,L12747440,49.5047013,-115.7390141,CA-BC,/GOOGLE_MAP/ZOOM:17,S78765402,OBS1045575734,1,4,2021,PFW_2021,blujay,2,1,0,0,1,0,1,1.001,15.001,PFW Mobile App v1.1.17
51727,L190753,43.4220561,-70.4002705,US-ME,PointMaker1.0_2,S87838539,OBS1151786321,4,17,2021,PFW_2021,blujay,1,1,0,1,1,1,1,1.001,,PFW Web 4.1.4
51806,L143458,42.9869283,-71.0114837,US-NH,otherMaptech.com website,S77794222,OBS1033259589,12,19,2020,PFW_2021,blujay,4,1,0,0,0,1,1,0.001,15.001,PFW Web 4.1.4
51826,L8131782,34.8716036,-92.4799477,US-AR,/GOOGLE_MAP/ZOOM:15,S79762293,OBS1057843187,1,21,2021,PFW_2021,blujay,4,1,0,1,1,1,1,1.001,,PFW Web 4.1.4
51919,L10892703,38.6109251,-85.6468265,US-IN,/GOOGLE_MAP/ZOOM:17,S83241397,OBS1093052918,3,4,2021,PFW_2021,blujay,3,1,0,1,1,1,1,4.001,0.0,PFW Web 4.1.4
51966,L3983715,45.5212703,-73.8143492,CA-QC,/GOOGLE_MAP/ZOOM:18,S84828689,OBS1112370781,4,3,2021,PFW_2021,blujay,2,1,0,1,1,0,1,0.001,0.0,PFW Web 4.1.4
51981,L10175498,44.6722691,-74.9761949,US-NY,/GOOGLE_MAP/ZOOM:15,S79183013,OBS1050800482,1,4,2021,PFW_2021,blujay,1,1,0,1,1,1,1,0.001,5.0,PFW Web 4.1.4
51985,L12731880,40.8102701,-74.4768101,US-NJ,/GOOGLE_MAP/ZOOM:15,S77765291,OBS1032769458,12,19,2020,PFW_2021,blujay,4,1,0,0,1,0,1,1.001,15.001,PFW Web 4.1.4
52022,L609164,30.7288514,-95.1021194,US-TX,GREATDATA_POSTCODE/GOOGLE_MAP/ZOOM:3,S83078246,OBS1091133884,2,13,2021,PFW_2021,blujay,7,1,0,1,1,1,1,1.001,0.0,PFW Mobile App v1.1.17
52044,L12792447,30.5052482,-87.8345883,US-AL,/GOOGLE_MAP/ZOOM:18,S83484098,OBS1095856910,3,8,2021,PFW_2021,blujay,1,1,0,1,1,1,1,1.001,0.0,PFW Web 4.1.4
52068,L1051485,44.6617775,-93.1702194,US-MN,ESRI_WEBSERVICE_STREET,S84534694,OBS1108791064,3,30,2021,PFW_2021,blujay,1,1,0,1,1,1,1,1.001,0.0,PFW Web 4.1.4
52071,L3310034,41.483373,-71.591392,US-RI,/GOOGLE_MAP/ZOOM:15,S81990114,OBS1078646014,2,20,2021,PFW_2021,blujay,7,1,0,1,1,0,1,1.001,15.001,PFW Mobile App v1.1.17
52108,L6992139,45.0819386,-93.4535898,US-MN,/GOOGLE_MAP/ZOOM:15,S83063574,OBS1091005900,3,9,2021,PFW_2021,blujay,1,1,0,1,1,1,1,1.001,0.0,PFW Mobile App v1.1.17
52208,L10359861,42.2635166,-71.825701,US-MA,/GOOGLE_MAP/ZOOM:15,S80322822,OBS1064660127,1,9,2021,PFW_2021,blujay,6,1,0,1,1,1,1,1.001,0.0,PFW Web 4.1.4
52214,L12725776,38.9132589,-79.6482182,US-WV,/GOOGLE_MAP/ZOOM:17,S80771163,OBS1069834381,2,6,2021,PFW_2021,blujay,1,1,0,1,1,1,1,1.001,15.001,PFW Web 4.1.4
52261,L1027324,46.2432899,-63.4994164,CA-PE,ESRI_WEBSERVICE_STREET,S80720368,OBS1069251535,2,7,2021,PFW_2021,blujay,4,1,0,1,1,1,1,1.001,5.0,PFW Web 4.1.4
52264,L8757955,44.7395523,-92.8622694,US-MN,/GOOGLE_MAP/ZOOM:18,S76680870,OBS1017649092,11,21,2020,PFW_2021,blujay,2,1,0,1,1,1,1,1.001,0.0,PFW Web 4.1.4
52285,L73026,40.3338074,-79.7027689,US-PA,POSTCODE LAT/LONG LOOKUP,S82434742,OBS1083731289,12,19,2020,PFW_2021,blujay,4,1,0,1,1,1,1,0.001,15.001,PFW Web 4.1.4
52318,L71590,45.2110656,-79.2735334,CA-ON,POSTCODE LAT/LONG LOOKUP,S82195856,OBS1080965771,2,23,2021,PFW_2021,blujay,3,1,0,1,1,1,1,1.001,15.001,PFW Mobile App v1.1.17
52343,L11090285,37.6605839,-75.727333,US-VA,/GOOGLE_MAP/ZOOM:15,S83035173,OBS1090638516,3,6,2021,PFW_2021,blujay,1,1,0,1,1,1,1,1.001,0.0,PFW Web 4.1.4
52346,L28309,41.7130711,-71.8336431,US-CT,POSTCODE LAT/LONG LOOKUP,S80230187,OBS1063541786,1,30,2021,PFW_2021,blujay,2,1,0,0,1,1,1,8.001,0.001,PFW Web 4.1.4
52379,L275749,43.3348355,-80.326066,CA-ON,ESRI_WEBSERVICE_STREET,S86438492,OBS1133023941,4,24,2021,PFW_2021,blujay,2,1,0,1,1,1,1,1.001,0.0,PFW Web 4.1.4
52402,L867419,41.2300377,-96.0510101,US-NE,ESRI_WEBSERVICE_STREET,S78180855,OBS1038409261,12,27,2020,PFW_2021,blujay,3,1,0,1,1,1,1,1.001,0.001,PFW Web 4.1.4
52405,L12768465,43.5886332,-79.759327,CA-ON,/GOOGLE_MAP/ZOOM:18,S79155075,OBS1050419986,1,10,2021,PFW_2021,blujay,1,1,0,1,0,1,1,4.001,,PFW Mobile App v1.1.17
52415,L139250,42.3635483,-83.3677597,US-MI,POSTCODE LAT/LONG LOOKUP,S77934491,OBS1035229135,12,12,2020,PFW_2021,blujay,3,1,0,1,1,1,1,4.001,0.0,PFW Web 4.1.4
52422,L8260949,42.5464569,-83.2948261,US-MI,/GOOGLE_MAP/ZOOM:18,S77733309,OBS1032387529,12,20,2020,PFW_2021,blujay,1,1,0,1,0,1,0,1.001,0.0,PFW Mobile App v1.1.17
52454,L139528,43.1314163,-75.1980438,US-NY,PointMaker1.0_2,S76565315,OBS1016007571,11,21,2020,PFW_2021,blujay,2,1,0,1,1,1,1,0.001,0.0,PFW Web 4.1.4
52468,L612772,40.754875,-73.610677,US-NY,ESRI_WEBSERVICE_STREET,S77574389,OBS1030160858,12,12,2020,PFW_2021,blujay,2,1,0,1,1,1,1,1.001,,PFW Web 4.1.4
52530,L1798403,42.7329449,-80.4139614,CA-ON,GREATDATA_POSTCODE/GOOGLE_MAP/ZOOM:4,S78820237,OBS1046274692,1,6,2021,PFW_2021,blujay,1,1,0,1,1,1,1,0.001,,PFW Web 4.1.4
52542,L13266368,45.0520063,-89.7473252,US-WI,/GOOGLE_MAP/ZOOM:16,S79210424,OBS1051168703,12,5,2020,PFW_2021,blujay,3,1,0,1,1,1,1,1.001,,PFW Web 4.1.4
52547,L10223364,42.1821687,-72.6424813,US-MA,/GOOGLE_MAP/ZOOM:18,S79331942,OBS1052783153,1,2,2021,PFW_2021,blujay,1,1,0,1,0,1,0,0.001,0.0,PFW Web 4.1.4
52551,L13515122,42.5625433,-83.7223231,US-MI,/GOOGLE_MAP/ZOOM:15,S82064339,OBS1079435482,2,21,2021,PFW_2021,blujay,1,1,0,1,0,1,0,0.001,15.001,PFW Mobile App v1.1.17
52569,L5085416,43.8974363,-69.9063971,US-ME,/GOOGLE_MAP/ZOOM:16,S76897646,OBS1020642227,11,28,2020,PFW_2021,blujay,2,1,0,1,1,1,1,1.001,0.0,PFW Web 4.1.4
52645,L10183816,42.6245849,-73.7987977,US-NY,/GOOGLE_MAP/ZOOM:18,S80175833,OBS1062967895,1,26,2021,PFW_2021,blujay,1,1,0,1,1,1,1,1.001,5.0,PFW Mobile App v1.1.17
52647,L12501323,42.2887706,-89.6103387,US-IL,/GOOGLE_MAP/ZOOM:18,S82360012,OBS1082862759,2,24,2021,PFW_2021,blujay,1,1,0,1,1,1,0,0.001,5.0,PFW Web 4.1.4
52656,L104831,33.81806,-84.35154,US-GA,postal_code,S85580795,OBS1121765794,3,27,2021,PFW_2021,blujay,1,1,0,0,1,0,1,1.001,,PFW Web 4.1.4
52666,L13730297,44.5466654,-79.8162079,CA-ON,/GOOGLE_MAP/ZOOM:15,S82694833,OBS1086734090,3,1,2021,PFW_2021,blujay,4,1,0,1,0,1,0,4.001,,PFW Mobile App v1.1.17
52677,L460454,37.7765022,-86.4583396,US-KY,POSTCODE LAT/LONG LOOKUP,S85023836,OBS1114616189,3,31,2021,PFW_2021,blujay,1,1,0,1,1,1,0,0.001,0.0,PFW Web 4.1.4
52724,L1325581,41.5398395,-70.9778166,US-MA,GREATDATA_POSTCODE/GOOGLE_MAP/ZOOM:1,S81723773,OBS1075921680,2,9,2021,PFW_2021,blujay,2,1,0,1,1,1,1,1.001,15.001,PFW Web 4.1.4
52851,L1314559,37.6028083,-77.7532053,US-VA,ESRI_WEBSERVICE_STREET/GOOGLE_MAP/ZOOM:2,S83311160,OBS1093863890,2,3,2021,PFW_2021,blujay,3,1,0,1,1,0,0,1.001,0.001,PFW Web 4.1.4
52867,L12809579,37.9675965,-78.6888765,US-VA,/GOOGLE_MAP/ZOOM:15,S76852981,OBS1020037103,11,27,2020,PFW_2021,blujay,1,1,0,1,0,1,0,0.001,0.0,PFW Web 4.1.4
52896,L13529113,41.8033224,-71.7512798,US-RI,/GOOGLE_MAP/ZOOM:18,S86044500,OBS1127907823,3,17,2021,PFW_2021,blujay,3,1,0,1,0,1,0,0.001,0.0,PFW Web 4.1.4
52929,L12677711,30.6186586,-94.6232486,US-TX,/GOOGLE_MAP/ZOOM:15,S82412209,OBS1083652770,2,27,2021,PFW_2021,blujay,2,1,0,1,1,1,1,1.001,0.0,PFW Mobile App v1.1.17
52945,L12747865,42.7943572,-77.795275,US-NY,/GOOGLE_MAP/ZOOM:15,S86549278,OBS1134520478,4,28,2021,PFW_2021,blujay,2,1,0,1,1,1,1,8.001,0.0,PFW Mobile App v1.1.17
52946,L12781845,43.3305833,-73.6508519,US-NY,/GOOGLE_MAP/ZOOM:18,S83552971,OBS1096737211,3,15,2021,PFW_2021,blujay,2,1,0,1,1,1,1,0.001,0.001,PFW Web 4.1.4
52964,L12743646,41.0451858,-72.4021024,US-NY,/GOOGLE_MAP/ZOOM:15,S78682300,OBS1044477425,1,2,2021,PFW_2021,blujay,1,1,0,1,1,1,1,1.001,0.0,PFW Web 4.1.4
